p.total_normA = 4096.531250
p.total_normB = 4096.532227
[info] elements obtained by MM and AMM
my kernel,cuBLAS
29.990959, 29.080345
42.808704, 56.387276
-44.468029, -51.791409
-25.468687, -24.134668
130.813126, 118.427719
7.762487, 2.176359
-75.656723, -79.435883
-54.867168, -68.110947
67.671730, 54.757870
55.969810, 50.224480
-10.681869, -7.872144
-55.251045, -58.695713
-34.209080, -38.207287
-70.380249, -59.521511
61.842503, 63.148739
106.503998, 105.128731
5.360622, 20.330099
-2.937047, 2.251740
-75.700378, -73.810509
-2.931771, 2.978944
28.040047, 44.775856
-91.618080, -91.354897
-24.952820, -40.563725
56.143883, 60.284367
26.767017, 21.936684
-58.881145, -59.644215
16.849508, 27.610338
29.478273, 28.882746
92.689598, 92.140022
63.977581, 60.678375
20.588009, 32.592819
33.303417, 16.715567
-38.164284, -27.792711
9.493415, 2.707022
56.340672, 60.649467
-48.102871, -53.016487
64.136154, 60.673840
30.909258, 36.858093
-3.950136, -4.039130
-8.560949, -24.871176
56.232910, 67.851448
-16.240953, -11.593957
-59.235004, -45.341900
108.622993, 97.839813
17.371244, 4.129927
-15.266265, -11.211243
50.495358, 51.720032
22.614058, 23.091526
26.894253, 21.445774
66.842186, 50.318005
29.952673, 32.445263
20.264864, 17.308783
90.947876, 101.721573
97.306511, 93.799545
56.108658, 59.045540
73.793892, 69.718681
128.799332, 129.014999
-11.206913, -6.459446
-101.322441, -113.581093
-55.078087, -57.152756
20.660246, 21.731285
13.021996, 19.719067
32.365601, 31.041227
-55.353985, -57.117439
-35.621235, -44.192097
-61.375332, -62.093460
-2.490104, 1.591964
-113.889015, -111.045357
-76.647583, -77.789337
7.618275, 4.128107
60.425297, 60.662132
87.794510, 81.688805
-12.558805, -18.302139
83.888206, 81.488892
121.499924, 124.070900
-83.343422, -77.070374
18.753147, 16.104046
32.117352, 32.830887
-56.270443, -74.590828
96.134087, 92.757446
-4.242739, 0.900687
64.461739, 57.082218
-127.800827, -114.994087
-128.892349, -121.518517
26.748188, 25.118916
-1.248991, -1.577991
50.731724, 42.878853
39.546417, 27.667360
40.836716, 39.405193
29.896746, 39.188282
99.520363, 102.506386
-17.713598, -22.494398
-13.211991, -22.728916
-26.482468, -14.596001
102.451393, 97.180832
-64.248810, -53.783146
28.240511, 36.620861
-142.661636, -156.300140
48.121571, 45.015247
24.343390, 24.542269
26.584671, 19.809645
33.283550, 24.971943
116.558479, 110.363152
6.028055, 0.328983
25.489428, 39.182575
-91.475677, -91.471367
33.315929, 36.899467
-54.309311, -65.424133
-66.888992, -63.693027
-40.498852, -48.321709
27.417519, 21.872856
-68.044533, -64.032104
-45.375313, -48.531368
81.312622, 79.016228
-33.460068, -36.893803
21.807634, 19.712645
-5.118837, 6.348577
51.321976, 71.680641
23.219933, 24.705273
-11.029699, -1.673687
-2.801425, -4.687392
-44.131630, -47.174526
36.851810, 31.333620
60.208839, 54.768120
-68.080223, -70.391518
-37.016769, -46.745899
62.468044, 65.129593
-51.463802, -41.414173
-9.126531, -1.206911
-37.292149, -49.692238
22.556805, 28.232386
-90.985504, -85.105293
106.181740, 101.010864
55.191223, 71.693031
21.143385, 31.512526
32.982674, 25.931816
-111.861481, -93.249840
59.833286, 67.179413
-89.628952, -81.341560
105.737389, 117.488647
-44.967003, -49.199837
-38.021454, -48.546825
155.949051, 152.939819
-22.130049, -35.846931
30.412729, 32.921219
-65.348763, -71.450714
46.408264, 49.068821
-162.801239, -164.358078
-47.212410, -54.208607
-15.635248, -22.749390
-86.624634, -81.672737
-95.893837, -95.513268
-74.162697, -75.429115
16.740538, 26.111832
29.235292, 34.116444
-49.959438, -38.087605
-5.552892, 1.850862
-138.821365, -133.164688
84.745445, 79.066513
95.707680, 91.580154
-60.093788, -77.301872
77.419426, 73.838448
19.318918, 18.477341
108.342865, 98.804268
-61.066444, -67.691689
38.659714, 47.012379
-4.718330, -10.334177
-49.605541, -64.530533
15.256678, 5.103936
142.600601, 143.364288
-15.752811, -21.654030
76.075027, 80.527977
-31.810265, -24.823469
14.655293, 20.743353
28.164389, 31.976162
16.961618, 18.715197
-37.554611, -30.268621
-37.140572, -42.368565
48.742020, 34.245392
54.911781, 41.130875
-2.435338, -12.615468
-12.637739, -13.810349
129.479904, 128.809814
-59.915138, -62.494781
34.559635, 28.889004
23.869682, 22.797251
102.526451, 97.244530
52.309643, 70.049614
-5.240303, -2.357148
29.217117, 24.298050
25.662943, 25.478302
-27.456472, -39.689297
46.246082, 48.324959
58.145718, 60.636677
56.312874, 65.730591
10.751327, 17.732496
-59.470940, -58.585148
12.885329, 9.904151
-78.551369, -78.325287
-56.139740, -45.296665
119.524162, 116.981850
45.063423, 42.826595
-70.951225, -67.375175
27.569355, 20.106543
61.597519, 53.127083
60.011673, 59.087215
59.125370, 57.873592
19.329285, 13.721895
60.740574, 55.207745
-89.182472, -88.797867
22.546547, 14.280084
-31.882351, -29.567310
34.777214, 23.503504
-80.534119, -75.534096
96.640366, 97.229347
-135.685623, -136.542343
-34.028816, -33.173496
35.347046, 29.415836
109.155365, 109.184509
5.629240, 3.617748
96.597939, 101.475182
102.414688, 106.389374
-94.195221, -93.864578
25.787853, 18.286413
-95.046783, -82.683640
-37.622063, -49.347595
-33.094292, -39.684666
-18.965973, -28.640684
21.125961, 33.087406
38.349049, 17.921360
37.698551, 38.448448
-36.382351, -40.070187
68.016640, 89.059097
85.456436, 80.426880
-128.817490, -130.557190
-17.090988, -14.166603
31.493919, 40.986393
57.947636, 59.526730
-133.338470, -128.363464
-2.315321, -4.599710
-21.928905, -27.392031
13.963542, 14.701393
44.454071, 41.255901
-75.304092, -65.181488
51.064640, 58.733906
-52.110592, -60.000961
67.028908, 62.137558
55.588451, 50.096714
41.048992, 38.606098
56.702568, 56.960709
-6.898172, -5.657695
-44.984100, -64.007812
68.462219, 70.128761
54.643032, 55.525509
18.601332, 10.311635
-13.237585, -28.450661
-227.973816, -228.347656
-29.446108, -30.171316
-7.701206, -1.030732
33.653305, 43.021702
98.002808, 95.837936
-12.768207, -11.730995
13.798666, 17.571520
-53.173489, -51.362503
85.587975, 99.976387
-16.004343, -9.508439
117.052673, 117.545914
7.584820, 15.385144
-24.792128, -32.083817
87.452675, 80.556229
69.326195, 61.133961
-25.152233, -23.911629
-161.029526, -165.141174
15.358390, 27.158552
56.822399, 57.401592
-44.154644, -28.710203
84.019646, 87.670090
-54.717567, -43.570332
-59.865864, -60.403389
-24.450891, -28.156635
39.648041, 33.503849
-27.980721, -37.858414
44.347240, 47.312050
-30.621891, -39.549107
-77.929878, -71.146835
7.910098, 8.719857
-90.467201, -96.467789
-31.158735, -27.765638
-4.269339, -15.946730
-33.407017, -41.150898
13.762854, 12.880049
-141.213196, -136.477692
21.860489, 23.974678
-38.384579, -39.039173
0.511865, 0.016467
88.843430, 79.760170
-30.849617, -29.527540
-45.043373, -46.518429
-27.602726, -30.236904
76.600281, 76.551460
157.661942, 141.393112
-96.197075, -90.172653
1.015150, 12.431459
9.712671, 1.782064
-95.971954, -97.594223
-38.022240, -45.016403
-21.545248, -15.023585
42.687088, 36.080982
70.679138, 65.402786
-12.144364, 5.181880
1.895323, 5.092625
-178.824707, -191.288696
7.480028, 10.254793
5.523804, 26.994156
14.591591, 17.159563
-74.500641, -74.399055
64.453896, 56.939213
-5.211757, -8.870412
-21.809971, -39.499218
-6.948824, -6.433204
-9.777302, -19.829180
-86.507660, -81.521606
-33.236568, -31.616167
-72.583031, -61.240807
-17.113356, -15.672186
-50.982456, -39.835270
56.486076, 60.882893
-85.133141, -87.423622
-48.913551, -55.581402
96.745979, 96.548462
82.034897, 88.539230
89.743713, 97.913727
-33.413177, -35.554752
42.462311, 56.571037
-103.424118, -102.469994
12.709053, 3.835129
-15.837975, -24.602734
-123.333557, -116.507477
-4.958500, -28.318642
-112.332642, -116.121437
-64.498039, -55.237389
-12.785751, -17.309345
20.616648, 20.386189
17.226627, 16.129736
-39.361877, -43.118542
-58.134018, -61.801826
91.362495, 84.360497
-133.564072, -139.341995
92.821907, 86.466743
-32.398621, -27.292534
38.306488, 34.139122
-72.200089, -69.529526
87.848938, 95.369186
76.207214, 67.411064
71.660202, 78.746269
32.390499, 47.177757
-75.516685, -76.668800
9.210332, 5.552634
58.691490, 57.703327
-56.619984, -57.704689
-39.856842, -48.190926
127.352310, 126.789200
-58.478359, -46.542091
77.513008, 72.481247
20.075760, 9.181137
5.702290, 6.859682
78.653427, 83.551712
2.466182, -1.408127
131.379684, 127.014343
-45.381718, -42.444202
13.273322, 20.328663
95.405998, 95.323341
-15.555253, -18.847122
39.628448, 31.970610
86.379303, 82.423996
-100.901291, -97.618561
-105.642708, -100.140221
41.437626, 38.030121
-19.288277, -23.395353
75.718399, 66.853020
33.028648, 30.053684
8.285175, -1.370243
-82.850487, -80.162788
1.939478, -10.153447
-24.924105, -19.688599
45.869530, 41.997684
-14.007180, -4.562531
-27.960873, -21.446129
-61.995724, -63.673855
58.436340, 62.494606
-95.488541, -95.488075
-50.623055, -58.479912
-99.157043, -97.107094
57.061550, 47.071831
-73.807076, -78.539795
9.408273, 29.281513
-5.030994, -18.186432
85.169365, 85.367622
78.300560, 80.717636
83.162170, 81.096390
109.890694, 104.299843
-42.212795, -39.579914
-136.371704, -135.399963
-78.612198, -69.126747
-46.950195, -43.947330
-82.316780, -84.463295
-41.169312, -54.004768
31.137503, 27.242521
21.722187, 30.516964
-47.090488, -37.626308
169.369171, 155.433853
-157.978241, -163.562149
2.071489, 2.454679
61.639580, 62.671917
58.994606, 58.364876
36.529804, 41.667519
-6.876704, -1.412144
172.982208, 179.526688
70.170822, 75.418823
-37.343761, -48.159073
76.881752, 59.266926
3.705234, 3.172085
-86.957985, -85.020317
-9.907623, -19.244768
-36.824718, -31.846298
-22.005192, -28.205139
90.236893, 102.505547
-59.357929, -43.266212
-33.824028, -35.654648
95.568703, 93.930618
21.260691, 5.805727
-49.688549, -50.355019
-22.450348, -25.977983
-38.716202, -48.258945
-96.134361, -96.633934
49.757828, 56.766998
42.283581, 39.905563
4.116138, 8.373831
57.511581, 58.088097
80.344040, 89.796539
8.818829, -2.852650
-25.118729, -30.749256
-26.735529, 3.465965
35.477512, 52.509102
-74.012772, -70.696915
73.670944, 85.083092
-94.034882, -92.012650
160.803925, 162.108673
160.288376, 164.503693
-42.621918, -41.998062
-20.154432, -18.091721
-91.160675, -91.913071
33.036224, 30.157005
-33.624382, -30.707577
-143.336685, -139.655777
-16.689007, -19.700554
-1.909819, 3.425305
33.631752, 27.965582
86.322357, 85.069107
-2.458117, -19.334042
22.508846, 33.593105
31.323467, 21.070848
-17.789467, -10.239446
44.378422, 45.732079
187.345963, 180.149216
-134.415833, -134.469162
-71.146751, -74.671349
34.675751, 32.450764
92.510071, 100.265419
161.237488, 166.529007
-111.904594, -123.103027
99.708893, 90.564774
11.650496, 4.907075
24.042826, 19.397280
-149.179138, -147.183472
-41.878719, -38.438095
-103.443649, -99.151787
-19.517380, -13.966783
-60.963284, -49.434002
59.352203, 50.702057
58.075661, 58.296623
-125.815834, -139.679169
106.310890, 104.933952
-24.697580, -22.929550
51.414646, 45.153522
26.324392, 33.746502
68.470818, 61.762295
-1.906665, -3.868299
-61.684189, -63.651428
-7.015337, -3.825979
-72.487282, -87.659073
-15.700618, -7.451393
52.633484, 49.559811
-78.996521, -80.632179
-32.577240, -37.373554
13.942140, 4.772115
-118.745918, -122.748154
12.621076, -1.400379
52.435844, 38.858410
66.357750, 77.711288
-58.704105, -69.293701
-20.678410, -22.639462
-127.279358, -123.049881
-59.820034, -68.914841
-8.103599, -5.010756
57.575649, 57.332771
-21.753834, -10.668280
-143.150681, -140.352493
0.797471, -3.125916
-3.861516, -0.193426
-17.356298, -7.555305
-1.642761, -1.492533
-36.356354, -38.630470
87.777245, 98.523354
46.366547, 37.239452
29.528797, 22.277098
41.745144, 48.150711
15.248041, 19.792795
15.192151, 18.940842
43.283058, 36.841091
31.648127, 32.917175
15.184724, 13.283784
-64.057297, -55.776630
-39.852390, -38.427731
-77.201492, -69.834740
51.684258, 54.193687
-59.720898, -64.547661
-42.565250, -31.393431
-4.952002, -0.663623
52.674137, 59.543915
50.652493, 57.078384
-66.495102, -67.207474
-76.259521, -73.395119
21.843611, 14.414493
-18.704350, -24.087654
54.153507, 60.940033
-51.126968, -56.079254
-123.687347, -119.765686
14.639651, 9.790312
-3.466518, 13.358556
84.654015, 92.405952
-26.179007, -36.764687
72.741280, 68.253601
164.559021, 161.274796
-81.479256, -77.636124
-20.817556, -18.657005
94.118912, 73.340263
53.445225, 64.813126
-74.446434, -85.275475
-46.922638, -59.716415
12.915356, 14.397936
15.581251, 17.931280
-84.980713, -90.927536
22.881330, 28.776878
-22.602043, -19.318092
-90.538422, -92.959656
-72.025032, -60.765591
-47.832245, -56.753582
150.311478, 149.354782
-41.179798, -37.846775
-17.964609, -8.712921
0.522641, -8.491011
2.511411, 0.196316
25.444811, 12.127731
26.388184, 22.450871
-18.985643, -27.930222
11.194635, 14.531975
-32.131218, -36.349506
-185.546707, -178.810440
-18.960968, -18.568487
22.086834, 22.057625
99.333763, 95.619629
-23.839827, -17.284605
-35.472309, -30.307905
-67.632751, -61.400021
-31.800962, -43.895950
-1.864040, -6.656998
43.378071, 60.377960
-74.439972, -63.816021
59.409863, 71.449440
70.346153, 78.100082
168.942749, 170.307251
-68.917198, -58.625408
37.753792, 36.202930
10.939618, 10.533665
81.567856, 76.057961
-9.850323, -9.629465
-15.931348, -15.401947
14.637485, 9.358916
57.453472, 53.835899
-111.111137, -109.274483
-25.015518, -29.757280
-76.049950, -84.630318
-88.896896, -84.898308
-51.462860, -41.779259
35.724754, 36.496517
22.972689, 32.030598
44.039772, 44.293407
28.443144, 21.689342
36.778099, 44.024300
54.627083, 51.185997
10.773400, 12.634569
-12.717886, -25.054323
32.348244, 25.632236
48.912640, 45.144360
-23.798744, -23.543720
42.771145, 42.698395
28.881914, 36.313816
-57.754559, -50.571110
-87.447823, -79.608414
-17.538637, -34.939514
47.005405, 49.319626
4.541939, -4.748766
-55.497673, -68.554352
53.394444, 51.059593
-196.025391, -203.430435
9.198800, 2.246045
48.673225, 32.911472
118.001961, 111.581848
-14.357652, -5.213800
43.555756, 43.064224
60.206497, 53.799744
-8.050905, -21.115648
-85.188492, -84.594055
-64.636475, -85.868408
-38.092583, -42.836601
-16.784050, -7.014965
92.198219, 98.588959
72.146446, 77.165466
-28.980711, -29.028662
-61.102806, -70.234833
-170.209763, -156.267624
87.547516, 84.723633
17.300627, 26.342319
11.467164, 22.375294
50.136154, 45.972496
-65.849213, -76.115166
18.005156, 17.073442
86.403793, 91.771484
-18.527199, -17.629944
30.935417, 21.027359
155.510605, 158.879745
18.899202, 21.680017
-63.742661, -55.612671
-45.085232, -51.917805
27.267286, 16.620745
4.134039, -6.598713
-65.921364, -55.414864
40.840126, 46.648529
-96.987846, -89.401299
137.910965, 138.913315
-1.110757, -3.860563
-114.622108, -116.174141
41.959499, 39.245701
105.413834, 100.542778
25.230736, 32.363613
49.421597, 41.409721
-78.438347, -73.681786
-71.446465, -64.183929
74.354233, 67.113289
-35.446419, -31.529036
-35.098560, -23.044846
16.123552, 27.729311
-38.587162, -30.942041
8.024791, 13.625934
123.186996, 118.799309
-101.887772, -104.360741
41.511662, 38.768875
-3.145252, -4.249565
-40.854225, -41.452808
86.380310, 79.191910
30.583883, 30.622679
93.497864, 88.089554
-20.438494, -19.673115
-17.514683, -16.678131
-0.883243, -11.315483
97.045494, 102.594147
8.374396, 7.156057
72.649269, 68.318855
-121.865662, -123.351891
-29.465384, -30.845278
36.068333, 36.061192
-12.611671, -9.636026
-82.887680, -67.263474
-53.653301, -52.720566
-42.487068, -46.952412
-25.635839, -39.947044
-86.598557, -80.070625
-9.506702, -3.176354
8.329106, 1.480214
-45.706261, -37.855408
33.353588, 38.292381
-61.882389, -70.769981
52.586334, 57.279659
2.904896, -0.806775
78.683319, 72.775681
-46.470184, -53.601913
79.451851, 81.160469
40.205559, 42.656670
31.448460, 32.937744
-7.060630, -12.199495
-13.423619, -4.023688
-11.381789, -11.040257
181.971619, 186.030731
52.083080, 47.245712
149.725449, 147.944687
-65.088295, -48.134758
10.611575, 5.848921
-123.765968, -129.868439
58.677467, 60.871788
118.457085, 108.174820
25.312681, 33.058296
17.531610, 20.747625
-9.604947, -21.209883
31.766937, 28.472357
-63.923107, -65.086929
42.403214, 45.877060
-104.102310, -118.056946
34.075836, 39.886101
-68.981636, -63.659523
48.217148, 39.816299
-46.112846, -38.841232
-70.993195, -56.095978
-15.297835, -19.600037
24.868235, 27.626616
-38.162247, -35.256973
6.928039, 2.586360
-22.893057, -26.707472
-31.336140, -29.271996
-5.236790, -17.688980
175.504272, 156.155869
-55.396683, -67.470474
-147.192581, -129.883087
-3.334950, -1.259687
-93.356041, -96.675484
48.204823, 52.391457
88.679932, 68.762733
46.141891, 50.126270
12.532912, 11.326200
-11.403538, -17.895813
-9.061841, -7.200169
-2.813662, -2.712862
95.244499, 102.887863
10.388205, 10.460938
7.962486, -6.190409
-20.250744, -22.155924
62.437157, 58.522419
86.312332, 94.596436
29.898117, 40.288586
-11.872666, -9.406283
41.462715, 39.911751
-6.358089, 0.494545
112.341011, 108.397659
-16.687700, -9.210708
38.242310, 45.481167
24.093050, 13.754019
76.507805, 74.236786
49.183311, 39.232059
17.247309, 13.044578
-28.332447, -30.478642
-42.111504, -34.399437
44.069046, 53.158871
35.271996, 29.321129
-60.469959, -56.583614
2.786065, 5.774668
-36.841095, -43.848892
34.917511, 32.797127
84.440048, 74.460640
1.797620, 1.871390
-43.583523, -42.162670
-50.733372, -65.214706
18.347271, 26.296007
-9.337579, -3.760177
-72.721153, -68.418617
21.865057, 30.765808
-6.474252, -4.953245
-45.885483, -55.602959
-103.873146, -105.490036
-54.108051, -65.450104
112.430435, 126.226074
-53.242786, -47.498501
-36.987331, -40.337784
26.671249, 29.393911
92.017838, 88.474693
-8.118456, -19.047129
-63.753887, -71.963127
133.084335, 138.543640
45.174667, 26.906761
82.446381, 88.834160
-117.091919, -120.352554
-40.116356, -52.860386
-90.700455, -81.400620
134.258209, 135.771423
116.655846, 130.347961
-72.876976, -74.874443
31.175106, 26.986006
6.696313, 11.921462
24.364801, 31.929871
-52.553337, -55.933876
26.373730, 35.858673
4.326724, 2.495519
-41.065548, -40.865437
113.550911, 105.593079
-27.722284, -18.135344
17.592873, 11.924169
73.010811, 72.894920
-54.676468, -48.747196
19.855581, 22.630018
132.165512, 129.841583
-18.132219, -24.327925
122.313927, 133.003448
66.607689, 70.155838
-148.124695, -138.737457
27.298128, 31.819067
36.352348, 51.052895
1.607430, -5.087452
41.660751, 46.072216
-25.890923, -28.382593
-34.427525, -26.525229
-150.998795, -142.180527
-23.157669, -32.955143
-41.954819, -46.791874
-84.501701, -90.107460
70.651260, 49.259315
-25.462559, -32.694702
-82.360146, -88.931885
32.009735, 35.027878
8.861939, 4.183402
-5.867504, -1.389409
104.682854, 90.468369
-19.437611, -14.814411
62.614277, 63.449966
-3.978623, -9.739955
-2.783388, -0.941739
-13.715748, -24.021385
-10.649349, -19.623178
-115.613976, -130.786728
47.688702, 22.091728
-43.793072, -37.434044
15.032428, 15.557438
39.950893, 46.447361
59.544777, 67.693550
-3.922180, -6.659501
39.764759, 35.105198
-126.410263, -128.034546
-56.965977, -51.001736
-6.294460, -22.064190
-13.732891, -18.408688
-66.490303, -59.125591
-51.330509, -40.894272
33.580563, 32.017609
-87.901871, -75.551659
-81.565498, -76.480713
0.189824, 11.281540
-20.120604, -25.126066
52.578373, 48.723671
-20.138126, -28.688929
41.266315, 41.265739
-64.103203, -54.321945
61.384468, 57.698303
10.016264, 3.659819
-16.741249, -12.950070
-44.451954, -45.391068
-104.477501, -102.861015
-72.244659, -59.951542
71.728836, 62.141415
2.488661, 9.733822
9.797727, 1.891356
-7.679560, -7.855768
-11.775091, -5.445187
-129.086304, -116.625229
-85.072212, -77.084488
68.826309, 70.516602
-145.185211, -145.505508
-55.075123, -54.715088
-23.704374, -24.026545
-0.159754, -3.376776
-109.185791, -114.395126
10.410752, 15.898776
78.230858, 79.033005
32.970798, 29.740940
135.394012, 133.041946
82.145439, 88.332771
175.985916, 168.845306
68.578873, 71.614792
19.080296, 37.080853
6.124716, 18.544998
-202.612045, -189.311462
-49.240704, -36.840126
-92.132675, -88.991714
-42.334675, -33.603088
30.740625, 28.502645
42.034214, 52.846176
41.215973, 28.497168
1.364449, 11.198936
38.329819, 37.163559
-133.719284, -133.309250
-79.058479, -83.180962
87.458282, 99.828972
-18.200344, -20.157499
67.790047, 70.430763
-30.025455, -42.060459
-140.611145, -131.513412
-0.292386, -10.929516
13.119618, 18.745869
102.052490, 89.604225
-32.661980, -33.313393
49.060848, 43.220318
-44.970692, -49.451324
25.794380, 16.941305
66.674004, 65.886993
34.382950, 34.825249
9.467909, 12.104960
66.087921, 67.816307
60.179405, 58.862659
-54.216984, -53.970398
-59.852928, -41.962326
-84.714256, -84.426430
16.426992, 12.563138
51.239491, 49.363647
0.202199, -10.705413
-76.530869, -76.663620
64.236794, 48.118610
-75.290184, -79.036407
39.113522, 47.276943
-57.423805, -64.711090
85.569130, 80.137093
-82.487694, -94.695091
79.292877, 98.584122
-44.042912, -38.696224
-67.534317, -76.845421
-69.179184, -67.849640
-39.698235, -49.631077
82.937752, 87.301247
-94.142227, -106.627930
-0.836957, 9.880629
-63.207024, -58.411522
55.528210, 61.420528
114.873062, 117.976654
30.247835, 27.800634
71.890724, 63.231411
-4.008555, 9.400452
28.507868, 18.175949
103.954201, 96.116432
-34.996227, -40.413368
14.631916, 14.221770
16.396225, 0.037150
85.655884, 81.160912
70.701920, 78.320709
-93.494011, -87.496162
8.196268, 12.916389
11.748294, 1.256437
-82.755402, -77.915977
24.939133, 23.424263
14.408660, 8.173119
119.733963, 100.161469
75.523376, 53.056335
110.925369, 96.568535
-11.047763, -12.330487
-19.498402, -33.225250
36.657639, 47.399910
59.049511, 64.763275
2.748534, 1.701005
61.942806, 59.667728
-8.728108, -5.515093
-30.778004, -24.231600
8.162050, 2.492149
-61.296165, -72.663956
-14.932851, -30.422892
18.506168, 17.123692
48.428928, 38.413673
-26.001362, -30.185720
29.419821, 26.249538
-12.723099, -26.680239
52.905140, 46.557621
128.287247, 115.051254
-3.226166, -3.399508
-33.891785, -25.570066
-0.910329, -5.448497
26.756351, 20.773928
85.035286, 78.132507
57.194828, 49.123981
47.043900, 49.497105
-4.052242, -7.772570
-192.197861, -182.089600
52.047943, 54.368629
-44.550999, -29.355175
118.562958, 118.373032
-4.503998, -5.287786
-44.112801, -15.636790
13.216755, 15.385888
26.345182, 15.068939
-24.987228, -10.831161
43.691212, 43.965904
-53.072823, -59.954845
61.091061, 68.956161
-89.629120, -97.140137
27.064840, 28.226028
100.029327, 95.519417
-49.211044, -49.208595
-30.320347, -16.032291
91.836510, 85.292320
-83.363510, -80.617027
-53.281456, -56.819401
143.709488, 142.841614
-59.578842, -69.484718
16.139565, 17.988363
50.465614, 43.243675
91.554710, 91.095154
188.833496, 182.098206
-59.789600, -68.938766
-22.793327, -8.078248
23.060949, 27.610022
14.485230, 22.086432
-43.369442, -53.844444
-69.065582, -59.435787
-52.827274, -66.732231
192.279663, 192.210098
51.866108, 62.343090
-76.740082, -65.758804
-73.655350, -68.159264
117.378937, 120.349739
-17.165064, -11.155357
-3.574103, 2.360493
52.009884, 58.005615
-50.919128, -42.440773
-1.791063, -5.101159
27.741726, 34.173019
-14.679876, -11.241376
57.696091, 48.174973
-16.906191, -18.703161
3.835988, 13.490767
76.027145, 81.759956
-38.341499, -32.163319
-5.776985, -5.561925
76.326500, 80.687180
64.944389, 59.550259
34.200893, 31.307102
22.787718, 25.694477
-10.412312, -10.020238
55.596836, 46.648632
-40.880104, -47.132935
-42.984715, -40.682526
10.065762, 11.203027
99.261635, 102.573219
-4.628100, -15.625410
57.576786, 48.338039
-119.591942, -116.545723
-13.248781, -28.815929
84.603638, 84.984474
36.327919, 40.048847
-67.320969, -55.155426
-52.328754, -63.445812
-4.378581, 14.415092
-14.321683, -16.984795
-0.936583, -6.642674
-28.171932, -31.568417
17.243275, 26.443649
-55.623856, -64.700981
215.274887, 204.495499
37.917831, 44.949535
-61.869286, -64.622650
34.959232, 37.829010
-23.101830, -15.221643
96.012924, 89.216164
-32.692802, -34.798126
63.907619, 65.300919
57.472515, 53.106144
104.887138, 104.647453
44.776989, 51.267471
-141.418793, -136.925568
13.452932, 2.430261
56.930592, 62.570515
53.241829, 50.200111
-34.901608, -26.802290
-15.740645, -16.292683
-33.494858, -46.841446
-62.079964, -55.304420
18.910723, 18.913713
-30.914829, -35.881252
12.384270, 1.514392
56.652485, 58.753372
49.345997, 57.446541
-113.043083, -112.576485
23.949793, 14.342648
46.673691, 40.097050
-97.522057, -98.855309
-58.913937, -60.001129
91.655464, 93.340736
25.065939, 20.499834
98.610786, 87.685829
17.042374, 13.222237
4.356621, 4.894513
-85.424713, -89.552055
-52.091412, -47.952305
25.526472, 41.326832
78.179306, 98.103561
30.111038, 21.292786
-178.605103, -162.001694
47.425789, 57.796074
-115.023125, -109.016632
44.748188, 52.280380
30.207054, 31.186050
-11.317987, -23.252956
-54.085838, -56.538670
-87.349709, -70.481552
-74.257195, -63.388268
-155.980484, -163.494095
-12.151485, -13.722600
-12.629626, -7.049148
-19.580835, -9.272374
46.876446, 45.211887
44.550343, 37.522655
-55.711773, -59.287613
53.994011, 59.564419
-12.509969, -23.726198
-24.428446, -25.585482
17.551493, 16.392818
-73.087860, -71.487389
1.184100, -4.363949
89.105659, 96.496948
-88.310844, -85.540977
-12.443034, -4.430551
5.945017, 0.335789
25.222580, 37.697689
-8.227979, -7.608271
-8.646601, -15.888457
-13.491392, -4.816485
66.209053, 67.247055
55.544250, 49.241295
11.131476, 8.309283
114.313164, 119.364670
12.413604, 24.735661
9.340209, 1.077461
12.514953, 8.344030
-51.727570, -66.370819
-36.162792, -32.830467
-80.877892, -91.726837
33.125946, 28.602179
-66.929947, -73.773994
4.522963, -14.762976
58.661041, 63.619053
-41.546371, -51.773716
31.474710, 28.520548
11.076184, 19.096321
3.011260, -3.044359
92.897514, 95.377426
40.187370, 36.449272
-59.180038, -57.916489
-92.888466, -104.350594
126.146469, 121.925812
-98.394844, -102.143623
148.737396, 146.347534
53.604198, 69.891670
-45.644188, -35.250664
-28.698090, -34.644482
30.986496, 14.300444
-76.777092, -61.261471
35.096546, 32.334389
13.361069, 16.938427
65.686920, 65.087524
-13.562271, -22.616495
-100.488159, -108.176468
124.669067, 125.026703
37.328594, 40.508789
-136.938263, -121.620026
51.581581, 53.899868
-122.560013, -107.912796
-3.088500, -7.952628
29.805056, 28.879883
17.298565, 17.504902
41.344044, 34.377079
27.383942, 32.066280
-90.265762, -87.116585
84.821198, 91.112976
13.951768, 19.345808
-64.948166, -56.908966
-102.106316, -118.461975
18.412109, 11.763462
32.357426, 39.562759
-59.152218, -66.116600
0.989994, 6.012666
-13.979571, -5.419956
46.110485, 23.854950
57.707718, 48.492893
-13.575113, -6.423740
47.631008, 60.034576
-89.091797, -97.640854
18.031420, 20.055477
-61.050030, -77.224861
-21.977077, -35.506306
-95.609261, -94.550468
-49.688694, -60.292725
-25.406412, -17.181816
-71.300682, -57.682652
6.349025, 8.505439
-11.713537, -8.616278
-48.758419, -43.034348
-18.683416, -12.101926
32.798809, 30.652216
-29.789461, -21.740839
-27.468979, -30.091511
-24.498941, -24.817371
36.099182, 32.475243
61.282963, 58.150249
44.638836, 33.888756
-110.126968, -111.503723
4.147575, 2.165236
-14.321073, -26.125528
-13.555004, -12.697526
-49.769588, -45.746807
71.342056, 70.916359
-2.304209, -9.599881
-82.129059, -85.413109
